,Paths,Folders,Label
53,data/Train/BL3-5-DL/slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-5-DL/,0
54,data/Train/BL3-5-DL/slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
55,data/Train/BL3-5-DL/slice00940 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
56,data/Train/BL3-5-DL/slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
57,data/Train/BL3-5-DL/slice00415 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
58,data/Train/BL3-5-DL/slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
59,data/Train/BL3-5-DL/slice01250 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
60,data/Train/BL3-5-DL/slice01160 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
61,data/Train/BL3-5-DL/slice01310 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
62,data/Train/BL3-5-DL/slice00410 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
63,data/Train/BL3-5-DL/slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
64,data/Train/BL3-5-DL/slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
65,data/Train/BL3-5-DL/slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
66,data/Train/BL3-5-DL/slice01320 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
67,data/Train/BL3-5-DL/slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
68,data/Train/BL3-5-DL/slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
69,data/Train/BL3-5-DL/slice00460 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
70,data/Train/BL3-5-DL/slice01400 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
71,data/Train/BL3-5-DL/slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
72,data/Train/BL3-5-DL/slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
73,data/Train/BL3-5-DL/slice01160 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
74,data/Train/BL3-5-DL/slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
75,data/Train/BL3-5-DL/slice01190 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
76,data/Train/BL3-5-DL/slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
77,data/Train/BL3-5-DL/slice00970 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
78,data/Train/BL3-5-DL/slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
79,data/Train/BL3-5-DL/slice00550 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
80,data/Train/BL3-5-DL/slice01240 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
81,data/Train/BL3-5-DL/slice00680 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
82,data/Train/BL3-5-DL/slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-5-DL/,0
83,data/Train/BL3-5-DL/slice00860 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
84,data/Train/BL3-5-DL/slice01250 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
85,data/Train/BL3-5-DL/slice01150 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
86,data/Train/BL3-5-DL/slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
87,data/Train/BL3-5-DL/slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
88,data/Train/BL3-5-DL/slice00860 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
89,data/Train/BL3-5-DL/slice01070 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
90,data/Train/BL3-5-DL/slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
91,data/Train/BL3-5-DL/slice01150 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
92,data/Train/BL3-5-DL/slice00860 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
93,data/Train/BL3-5-DL/slice00250 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
94,data/Train/BL3-5-DL/slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
95,data/Train/BL3-5-DL/slice00850 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
96,data/Train/BL3-5-DL/slice00425 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
97,data/Train/BL3-5-DL/slice01180 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
98,data/Train/BL3-5-DL/slice00445 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
99,data/Train/BL3-5-DL/slice01210 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
100,data/Train/BL3-5-DL/slice00465 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
101,data/Train/BL3-5-DL/slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
102,data/Train/BL3-5-DL/slice01160 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
103,data/Train/BL3-5-DL/slice00910 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
104,data/Train/BL3-5-DL/slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
105,data/Train/BL3-5-DL/slice00340 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
106,data/Train/BL3-5-DL/slice00290 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
107,data/Train/BL3-5-DL/slice00410 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
108,data/Train/BL3-5-DL/slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
109,data/Train/BL3-5-DL/slice00220 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
110,data/Train/BL3-5-DL/slice00760 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
111,data/Train/BL3-5-DL/slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
112,data/Train/BL3-5-DL/slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
113,data/Train/BL3-5-DL/slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
114,data/Train/BL3-5-DL/slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
115,data/Train/BL3-5-DL/slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
116,data/Train/BL3-5-DL/slice00510 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
117,data/Train/BL3-5-DL/slice01150 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
118,data/Train/BL3-5-DL/slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
119,data/Train/BL3-5-DL/slice00530 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
120,data/Train/BL3-5-DL/slice00970 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
121,data/Train/BL3-5-DL/slice01030 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
122,data/Train/BL3-5-DL/slice01200 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
123,data/Train/BL3-5-DL/slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
124,data/Train/BL3-5-DL/slice00720 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
125,data/Train/BL3-5-DL/slice01320 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
126,data/Train/BL3-5-DL/slice01080 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
127,data/Train/BL3-5-DL/slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
128,data/Train/BL3-5-DL/slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
129,data/Train/BL3-5-DL/slice00700 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
130,data/Train/BL3-5-DL/slice00740 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
131,data/Train/BL3-5-DL/slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-5-DL/,0
132,data/Train/BL3-5-DL/slice00240 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
133,data/Train/BL3-5-DL/slice01240 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
134,data/Train/BL3-5-DL/slice00910 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
135,data/Train/BL3-5-DL/slice00980 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
136,data/Train/BL3-5-DL/slice00660 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
137,data/Train/BL3-5-DL/slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
138,data/Train/BL3-5-DL/slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
139,data/Train/BL3-5-DL/slice00690 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
140,data/Train/BL3-5-DL/slice00460 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
141,data/Train/BL3-5-DL/slice01220 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
142,data/Train/BL3-5-DL/slice00990 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
143,data/Train/BL3-5-DL/slice01280 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
144,data/Train/BL3-5-DL/slice01100 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
145,data/Train/BL3-5-DL/slice00470 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
146,data/Train/BL3-5-DL/slice00465 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
147,data/Train/BL3-5-DL/slice00435 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
148,data/Train/BL3-5-DL/slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
149,data/Train/BL3-5-DL/slice00990 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-5-DL/,0
150,data/Train/BL3-5-DL/slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
151,data/Train/BL3-5-DL/slice00970 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
152,data/Train/BL3-5-DL/slice01220 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
153,data/Train/BL3-5-DL/slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
154,data/Train/BL3-5-DL/slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
155,data/Train/BL3-5-DL/slice00445 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
156,data/Train/BL3-5-DL/slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
157,data/Train/BL3-5-DL/slice01000 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
158,data/Train/BL3-5-DL/slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
159,data/Train/BL3-5-DL/slice01100 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
160,data/Train/BL3-5-DL/slice00470 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
161,data/Train/BL3-5-DL/slice01210 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
162,data/Train/BL3-5-DL/slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
163,data/Train/BL3-5-DL/slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-5-DL/,0
164,data/Train/BL3-5-DL/slice01140 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
165,data/Train/BL3-5-DL/slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
166,data/Train/BL3-5-DL/slice00570 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
167,data/Train/BL3-5-DL/slice00490 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
168,data/Train/BL3-5-DL/slice00435 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
169,data/Train/BL3-5-DL/slice00810 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
170,data/Train/BL3-5-DL/slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
171,data/Train/BL3-5-DL/slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
172,data/Train/BL3-5-DL/slice00850 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-5-DL/,0
173,data/Train/BL3-5-DL/slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
174,data/Train/BL3-5-DL/slice00360 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
175,data/Train/BL3-5-DL/slice00630 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
176,data/Train/BL3-5-DL/slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-5-DL/,0
177,data/Train/BL3-5-DL/slice01150 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
178,data/Train/BL3-5-DL/slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
179,data/Train/BL3-5-DL/slice00220 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
180,data/Train/BL3-5-DL/slice01270 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
181,data/Train/BL3-5-DL/slice00590 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
182,data/Train/BL3-5-DL/slice00460 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
183,data/Train/BL3-5-DL/slice00930 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
184,data/Train/BL3-5-DL/slice01320 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
185,data/Train/BL3-5-DL/slice01280 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
186,data/Train/BL3-5-DL/slice01030 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
187,data/Train/BL3-5-DL/slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-5-DL/,0
188,data/Train/BL3-5-DL/slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
189,data/Train/BL3-5-DL/slice01410 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
190,data/Train/BL3-5-DL/slice00760 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
191,data/Train/BL3-5-DL/slice00510 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
192,data/Train/BL3-5-DL/slice00465 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
193,data/Train/BL3-5-DL/slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
194,data/Train/BL3-5-DL/slice01190 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
195,data/Train/BL3-5-DL/slice01130 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
196,data/Train/BL3-5-DL/slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-5-DL/,0
197,data/Train/BL3-5-DL/slice00380 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-5-DL/,0
198,data/Train/BL3-5-DL/slice00740 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-5-DL/,0
199,data/Train/BL3-5-DL/slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-5-DL/,0
200,data/Train/GN1-3-DL/slice01050 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,GN1-3-DL/,1
201,data/Train/GN1-3-DL/slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,GN1-3-DL/,1
202,data/Train/GN1-3-DL/slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,GN1-3-DL/,1
203,data/Train/GN1-3-DL/slice00860 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,GN1-3-DL/,1
204,data/Train/GN1-3-DL/slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,GN1-3-DL/,1
205,data/Train/GN1-3-DL/slice00740 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,GN1-3-DL/,1
206,data/Train/GN1-3-DL/slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,GN1-3-DL/,1
207,data/Train/GN1-3-DL/slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,GN1-3-DL/,1
208,data/Train/GN1-3-DL/slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,GN1-3-DL/,1
209,data/Train/GN1-3-DL/slice00570 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,GN1-3-DL/,1
210,data/Train/GN1-3-DL/slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,GN1-3-DL/,1
211,data/Train/GN1-3-DL/slice00920 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,GN1-3-DL/,1
212,data/Train/GN1-3-DL/slice00670 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,GN1-3-DL/,1
213,data/Train/GN1-3-DL/slice00510 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,GN1-3-DL/,1
214,data/Train/GN1-3-DL/slice00610 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,GN1-3-DL/,1
215,data/Train/GN1-3-DL/slice00340 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,GN1-3-DL/,1
216,data/Train/GN1-3-DL/slice00900 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,GN1-3-DL/,1
217,data/Train/GN1-3-DL/slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,GN1-3-DL/,1
218,data/Train/GN1-3-DL/slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,GN1-3-DL/,1
219,data/Train/GN1-3-DL/slice00410 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,GN1-3-DL/,1
220,data/Train/GN1-3-DL/slice00530 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,GN1-3-DL/,1
221,data/Train/GN1-3-DL/slice00770 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,GN1-3-DL/,1
222,data/Train/GN1-3-DL/slice00670 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,GN1-3-DL/,1
223,data/Train/GN1-3-DL/slice00790 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,GN1-3-DL/,1
224,data/Train/GN1-3-DL/slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,GN1-3-DL/,1
